order_id,customer_id,product_id,order_date,delivery_date,payment_type,price,discount_percent,quantity,shipping_region,expected_delivery_days,product_rating,product_category,product_subcategory,brand,loyalty_points,is_first_order,device_type,referral
O018341,C02878,P00086,2024-08-20 01:00:00,2024-08-24 01:00:00,UPI,1812.55,25.24,3,South,4,3.2,Apparel,Shirts,Philips,135,False,Tablet,Organic
O018342,C00924,P00228,2024-01-28 00:00:00,2024-02-02 00:00:00,DebitCard,1977.32,48.54,1,West,5,4.6,Sports,Outdoor,Puma,109,False,Desktop,CampaignB
O018343,C02728,P00374,2023-03-19 10:00:00,2023-03-25 10:00:00,CreditCard,675.94,10.22,1,North,6,2.5,Electronics,Cameras,Adidas,411,False,Mobile,SocialMedia
O018344,C00217,P00834,2024-12-09 00:00:00,2024-12-11 00:00:00,COD,2584.8,37.66,3,South,2,4.8,Beauty,Makeup,Adidas,43,False,Mobile,SocialMedia
O018345,C01150,P00108,2024-06-05 11:00:00,2024-06-12 11:00:00,CreditCard,2615.09,28.36,1,North,7,3.5,Home,Kitchen,LG,301,True,Tablet,SocialMedia
O018346,C01167,P00766,2023-08-23 06:00:00,2023-08-28 06:00:00,COD,2623.84,44.28,3,East,5,4.6,Home,Appliances,L'Oreal,421,False,Mobile,SocialMedia
O018347,C00931,P00132,2025-01-01 06:00:00,2025-01-11 06:00:00,CreditCard,2242.98,42.32,4,North,10,4.8,Home,Appliances,L'Oreal,49,False,Desktop,CampaignB
O018348,C00431,P00936,2023-04-16 02:00:00,2023-04-20 02:00:00,COD,1689.22,8.48,2,South,4,1.2,Sports,Fitness,Philips,473,False,Tablet,CampaignA
O018349,C01127,P00852,2025-04-02 04:00:00,2025-04-12 04:00:00,COD,2333.0,35.74,2,West,10,2.6,Apparel,Jeans,Levis,467,False,Desktop,CampaignB
O018350,C01342,P00554,2024-04-23 14:00:00,2024-05-03 14:00:00,COD,3073.93,20.5,2,West,10,3.2,Beauty,Fragrance,Sony,130,False,Mobile,Organic
O018351,C02927,P00192,2024-01-13 18:00:00,2024-01-23 18:00:00,DebitCard,1668.88,8.21,3,South,10,2.4,Electronics,Smartphones,Sony,437,True,Tablet,SocialMedia
O018352,C01240,P00134,2024-10-04 06:00:00,2024-10-07 06:00:00,UPI,3080.04,9.46,2,West,3,1.5,Home,Kitchen,Philips,285,True,Desktop,CampaignA
O018353,C00669,P00849,2023-03-27 00:00:00,2023-03-29 00:00:00,CreditCard,4149.87,6.06,2,North,2,1.8,Apparel,Shirts,LG,66,False,Tablet,CampaignB
O018354,C01183,P00970,2024-03-02 21:00:00,2024-03-10 21:00:00,DebitCard,3191.04,18.02,1,South,8,1.5,Beauty,Makeup,Samsung,493,False,Mobile,Organic
O018355,C02878,P00680,2023-09-08 13:00:00,2023-09-14 13:00:00,CreditCard,1662.05,18.28,3,South,6,1.2,Apparel,Jeans,Adidas,286,False,Tablet,CampaignB
O018356,C01786,P00109,2024-05-01 21:00:00,2024-05-05 21:00:00,DebitCard,3789.2,8.4,3,East,4,2.1,Electronics,Headphones,L'Oreal,358,False,Desktop,CampaignA
O018357,C01333,P00288,2024-09-07 20:00:00,2024-09-10 20:00:00,COD,1967.02,35.62,2,West,3,2.8,Home,Furniture,Levis,81,False,Tablet,SocialMedia
O018358,C01465,P00645,2024-10-29 21:00:00,2024-11-02 21:00:00,DebitCard,3020.79,45.15,1,West,4,4.9,Home,Furniture,Samsung,272,False,Mobile,Organic
O018359,C02906,P00634,2023-04-19 11:00:00,2023-04-23 11:00:00,UPI,2428.53,7.4,1,West,4,2.8,Beauty,Fragrance,Apple,80,False,Mobile,Organic
O018360,C01534,P00503,2024-11-27 09:00:00,2024-12-06 09:00:00,Wallet,3707.34,28.79,3,North,9,1.2,Sports,Outdoor,Philips,210,False,Tablet,CampaignB
O018361,C01744,P00559,2024-05-01 11:00:00,2024-05-10 11:00:00,COD,4687.25,35.53,3,East,9,2.4,Beauty,Haircare,Samsung,397,False,Desktop,CampaignB
O018362,C00723,P00087,2024-10-31 22:00:00,2024-11-02 22:00:00,CreditCard,544.92,42.26,4,South,2,2.7,Beauty,Makeup,Nike,343,False,Desktop,CampaignA
O018363,C02896,P00037,2023-08-05 00:00:00,2023-08-10 00:00:00,Wallet,1808.21,6.97,4,North,5,4.2,Beauty,Fragrance,L'Oreal,138,False,Tablet,SocialMedia
O018364,C01144,P00538,2023-09-13 12:00:00,2023-09-21 12:00:00,COD,2039.93,20.71,2,South,8,4.3,Home,Appliances,Nike,158,False,Desktop,Organic
O018365,C00978,P00881,2023-10-18 15:00:00,2023-10-28 15:00:00,UPI,684.22,45.49,4,West,10,1.6,Sports,Accessories,L'Oreal,92,False,Desktop,SocialMedia
O018366,C02210,P00031,2023-11-17 09:00:00,2023-11-22 09:00:00,DebitCard,3964.32,47.32,2,South,5,3.4,Electronics,Headphones,Philips,43,False,Mobile,Organic
O018367,C01692,P00396,2023-09-01 01:00:00,2023-09-08 01:00:00,COD,1053.5,34.19,3,West,7,4.0,Sports,Fitness,Puma,377,False,Desktop,CampaignA
O018368,C00677,P00803,2024-07-03 21:00:00,2024-07-09 21:00:00,DebitCard,4270.77,0.68,3,East,6,3.0,Electronics,Smartphones,Samsung,289,False,Mobile,CampaignB
O018369,C01114,P00342,2024-04-17 13:00:00,2024-04-24 13:00:00,DebitCard,4458.45,2.84,4,South,7,3.6,Beauty,Fragrance,Adidas,404,True,Tablet,CampaignB
O018370,C00514,P00595,2024-01-29 06:00:00,2024-01-31 06:00:00,DebitCard,427.85,8.39,2,South,2,2.6,Sports,Outdoor,Philips,224,False,Desktop,Organic
O018371,C02898,P00525,2023-09-12 06:00:00,2023-09-22 06:00:00,Wallet,3966.26,15.41,4,East,10,3.3,Apparel,Jeans,Adidas,147,False,Tablet,Organic
O018372,C01851,P00314,2023-02-24 21:00:00,2023-03-03 21:00:00,Wallet,1085.7,0.21,2,South,7,2.9,Beauty,Fragrance,Levis,258,False,Tablet,CampaignA
O018373,C01462,P00619,2024-06-24 10:00:00,2024-06-29 10:00:00,COD,2747.19,33.22,3,West,5,4.9,Electronics,Cameras,Levis,134,False,Mobile,SocialMedia
O018374,C00904,P00613,2025-06-03 11:00:00,2025-06-12 11:00:00,Wallet,4434.54,19.19,2,North,9,2.2,Apparel,Jeans,Apple,278,False,Mobile,Organic
O018375,C00186,P00095,2023-07-04 18:00:00,2023-07-14 18:00:00,UPI,2515.22,5.96,3,East,10,4.4,Home,Appliances,Samsung,198,False,Desktop,SocialMedia
O018376,C00749,P00422,2023-10-01 23:00:00,2023-10-05 23:00:00,CreditCard,1317.27,44.9,1,West,4,4.7,Home,Decor,Adidas,461,False,Mobile,CampaignB
O018377,C00069,P00218,2023-10-18 02:00:00,2023-10-20 02:00:00,Wallet,3034.72,33.55,1,North,2,3.5,Beauty,Haircare,LG,124,False,Tablet,CampaignB
O018378,C00347,P00995,2024-05-15 06:00:00,2024-05-22 06:00:00,Wallet,2649.1,49.98,4,West,7,1.7,Home,Kitchen,L'Oreal,453,False,Mobile,Organic
O018379,C01573,P00045,2023-08-23 13:00:00,2023-08-26 13:00:00,Wallet,4294.3,5.74,2,South,3,3.5,Home,Kitchen,L'Oreal,340,True,Mobile,SocialMedia
O018380,C00867,P00880,2023-12-24 01:00:00,2024-01-01 01:00:00,DebitCard,3417.54,1.42,1,West,8,3.1,Beauty,Fragrance,L'Oreal,417,False,Mobile,Organic
O018381,C01645,P00004,2025-08-04 02:00:00,2025-08-11 02:00:00,Wallet,2935.19,16.52,4,East,7,4.3,Beauty,Skincare,Nike,239,False,Desktop,CampaignB
O018382,C01048,P00112,2023-07-27 06:00:00,2023-08-06 06:00:00,UPI,922.25,16.16,2,South,10,2.6,Apparel,Shirts,LG,442,False,Desktop,SocialMedia
O018383,C02166,P00451,2024-11-27 09:00:00,2024-12-07 09:00:00,UPI,1182.01,32.43,3,West,10,2.5,Apparel,Dresses,Adidas,161,False,Tablet,CampaignA
O018384,C02609,P00868,2024-05-23 08:00:00,2024-05-29 08:00:00,CreditCard,1144.42,19.32,2,East,6,3.1,Home,Kitchen,Levis,330,False,Tablet,SocialMedia
O018385,C01703,P00441,2023-01-03 06:00:00,2023-01-10 06:00:00,UPI,446.43,26.93,3,North,7,2.2,Beauty,Haircare,Nike,444,False,Mobile,Organic
O018386,C02948,P00808,2024-04-23 16:00:00,2024-04-28 16:00:00,CreditCard,2932.31,32.01,1,East,5,1.5,Sports,Accessories,Nike,131,False,Tablet,Organic
O018387,C01095,P00912,2025-06-02 06:00:00,2025-06-07 06:00:00,COD,760.6,32.32,4,East,5,1.5,Apparel,Jeans,Puma,447,False,Desktop,SocialMedia
O018388,C02931,P00096,2025-08-23 08:00:00,2025-08-30 08:00:00,DebitCard,3580.76,24.49,4,South,7,3.9,Home,Appliances,LG,226,False,Desktop,CampaignB
O018389,C02165,P00557,2024-04-28 15:00:00,2024-05-06 15:00:00,COD,4460.05,11.98,2,West,8,3.6,Home,Furniture,LG,136,False,Desktop,Organic
O018390,C01339,P00253,2025-02-19 07:00:00,2025-02-27 07:00:00,COD,4508.54,25.69,4,East,8,5.0,Sports,TeamSports,Adidas,217,False,Desktop,CampaignA
O018391,C02219,P00872,2024-11-26 03:00:00,2024-11-29 03:00:00,CreditCard,1698.65,48.76,4,East,3,4.3,Home,Furniture,Philips,310,False,Desktop,CampaignA
O018392,C00019,P00489,2023-01-14 01:00:00,2023-01-20 01:00:00,UPI,739.53,25.69,4,South,6,4.8,Home,Furniture,L'Oreal,351,False,Desktop,CampaignA
O018393,C02402,P00329,2025-03-27 01:00:00,2025-04-04 01:00:00,CreditCard,4331.79,45.37,4,West,8,3.1,Home,Decor,LG,489,False,Tablet,SocialMedia
O018394,C01395,P00821,2024-01-29 13:00:00,2024-02-04 13:00:00,COD,4918.7,12.5,4,South,6,3.6,Beauty,Fragrance,LG,128,False,Tablet,CampaignA
O018395,C01809,P00437,2024-10-03 22:00:00,2024-10-11 22:00:00,UPI,3223.45,37.49,4,South,8,2.0,Sports,Accessories,Levis,294,False,Desktop,Organic
O018396,C02999,P00167,2024-12-27 13:00:00,2025-01-06 13:00:00,DebitCard,1775.19,12.27,3,West,10,3.5,Sports,TeamSports,Puma,437,False,Tablet,Organic
O018397,C01505,P00281,2025-02-13 19:00:00,2025-02-23 19:00:00,UPI,2729.66,24.45,2,East,10,1.9,Electronics,Cameras,Puma,321,False,Tablet,Organic
O018398,C02275,P00510,2023-03-20 02:00:00,2023-03-28 02:00:00,DebitCard,3286.39,47.33,2,North,8,4.2,Beauty,Makeup,LG,440,False,Desktop,Organic
O018399,C00669,P00554,2024-08-16 19:00:00,2024-08-22 19:00:00,Wallet,4813.47,40.77,4,East,6,3.4,Beauty,Fragrance,Sony,232,False,Tablet,Organic
O018400,C00290,P00828,2025-03-16 17:00:00,2025-03-20 17:00:00,UPI,4569.81,46.12,3,East,4,4.7,Sports,Outdoor,Levis,397,False,Tablet,CampaignA
O018401,C02938,P00526,2023-02-27 19:00:00,2023-03-07 19:00:00,CreditCard,1454.33,6.92,2,East,8,4.6,Home,Kitchen,Samsung,392,False,Tablet,CampaignB
O018402,C00039,P00800,2024-01-19 20:00:00,2024-01-24 20:00:00,COD,588.12,7.65,4,West,5,1.5,Sports,Fitness,L'Oreal,148,False,Desktop,SocialMedia
O018403,C01556,P00882,2023-05-22 13:00:00,2023-05-26 13:00:00,Wallet,1244.4,30.57,3,North,4,4.6,Apparel,Jeans,L'Oreal,172,False,Mobile,SocialMedia
O018404,C01480,P00456,2025-02-20 21:00:00,2025-02-23 21:00:00,CreditCard,2267.89,28.6,3,East,3,4.2,Beauty,Haircare,Adidas,7,False,Tablet,CampaignB
O018405,C00586,P00141,2024-02-17 18:00:00,2024-02-20 18:00:00,DebitCard,1890.88,15.64,2,East,3,2.1,Sports,Outdoor,LG,89,False,Desktop,Organic
O018406,C00370,P00085,2023-09-10 14:00:00,2023-09-14 14:00:00,UPI,3917.5,49.21,1,West,4,3.1,Apparel,Shirts,LG,66,False,Desktop,CampaignB
O018407,C02427,P00468,2025-04-12 14:00:00,2025-04-19 14:00:00,COD,2824.11,42.08,1,South,7,4.3,Sports,Accessories,Philips,247,False,Mobile,Organic
O018408,C01555,P00286,2023-10-28 01:00:00,2023-10-30 01:00:00,UPI,1798.08,12.19,1,North,2,1.2,Beauty,Skincare,Puma,25,False,Mobile,CampaignB
O018409,C01295,P00822,2024-11-05 23:00:00,2024-11-07 23:00:00,Wallet,3105.17,36.89,4,West,2,3.0,Sports,Fitness,L'Oreal,225,False,Mobile,Organic
O018410,C01534,P00480,2025-07-13 02:00:00,2025-07-19 02:00:00,DebitCard,1198.19,4.44,3,West,6,4.8,Sports,Accessories,L'Oreal,109,False,Mobile,CampaignB
O018411,C00316,P00286,2023-11-15 04:00:00,2023-11-17 04:00:00,Wallet,4775.63,49.02,2,West,2,1.3,Beauty,Skincare,Puma,117,False,Mobile,Organic
O018412,C00439,P00579,2024-12-08 02:00:00,2024-12-12 02:00:00,UPI,3426.21,40.82,1,North,4,2.6,Home,Appliances,LG,381,False,Desktop,CampaignA
O018413,C00921,P00668,2023-09-15 16:00:00,2023-09-20 16:00:00,COD,2629.08,34.04,2,East,5,2.5,Electronics,Laptops,L'Oreal,180,False,Tablet,SocialMedia
O018414,C02616,P00490,2024-03-09 23:00:00,2024-03-13 23:00:00,COD,4661.55,49.12,4,East,4,2.0,Beauty,Haircare,Sony,90,False,Desktop,SocialMedia
O018415,C01282,P00554,2024-05-16 20:00:00,2024-05-21 20:00:00,CreditCard,4316.79,12.5,4,East,5,4.1,Beauty,Fragrance,Sony,474,False,Tablet,CampaignA
O018416,C00729,P00330,2024-09-21 06:00:00,2024-09-23 06:00:00,DebitCard,1796.4,20.48,3,West,2,1.0,Beauty,Makeup,Apple,196,False,Desktop,SocialMedia
O018417,C00833,P00029,2024-01-19 06:00:00,2024-01-21 06:00:00,Wallet,2598.56,8.18,1,South,2,1.8,Beauty,Fragrance,Puma,367,False,Desktop,CampaignA
O018418,C02092,P00362,2023-09-05 14:00:00,2023-09-11 14:00:00,COD,4345.64,44.94,3,North,6,1.9,Sports,Fitness,Puma,230,False,Mobile,CampaignA
O018419,C02191,P00215,2025-03-20 10:00:00,2025-03-29 10:00:00,CreditCard,4694.72,46.83,4,South,9,1.2,Electronics,Cameras,Samsung,241,False,Desktop,SocialMedia
O018420,C00868,P00888,2023-07-14 02:00:00,2023-07-19 02:00:00,DebitCard,2723.98,20.92,2,East,5,2.7,Home,Kitchen,L'Oreal,77,False,Mobile,SocialMedia
O018421,C02839,P00170,2023-10-10 12:00:00,2023-10-20 12:00:00,DebitCard,3697.59,35.35,4,South,10,1.7,Beauty,Haircare,Apple,448,False,Desktop,CampaignA
O018422,C01460,P00021,2024-05-24 00:00:00,2024-06-02 00:00:00,UPI,1067.12,9.33,3,West,9,1.4,Home,Kitchen,Sony,337,False,Mobile,SocialMedia
O018423,C02823,P00484,2024-07-18 02:00:00,2024-07-27 02:00:00,CreditCard,3380.24,24.21,2,South,9,3.9,Electronics,Cameras,Puma,188,False,Mobile,CampaignA
O018424,C00056,P00527,2023-03-01 09:00:00,2023-03-08 09:00:00,CreditCard,4956.57,28.11,4,North,7,1.9,Apparel,Jeans,Puma,307,False,Mobile,CampaignB
O018425,C01726,P00983,2024-10-31 05:00:00,2024-11-09 05:00:00,DebitCard,2921.79,7.62,2,North,9,1.7,Apparel,Shirts,LG,396,False,Mobile,SocialMedia
O018426,C00134,P00307,2024-09-13 00:00:00,2024-09-17 00:00:00,Wallet,2942.12,32.71,4,South,4,3.8,Home,Decor,Philips,484,False,Tablet,CampaignB
O018427,C01861,P00700,2025-07-17 06:00:00,2025-07-24 06:00:00,Wallet,4711.29,31.25,3,West,7,4.2,Sports,Accessories,Samsung,83,True,Desktop,Organic
O018428,C01136,P00310,2025-01-05 01:00:00,2025-01-08 01:00:00,COD,2920.67,46.1,2,East,3,3.4,Home,Appliances,Puma,249,False,Tablet,Organic
O018429,C00868,P00174,2024-04-03 11:00:00,2024-04-05 11:00:00,UPI,3034.75,11.49,2,West,2,2.3,Home,Decor,L'Oreal,439,False,Mobile,Organic
O018430,C00472,P00894,2025-08-22 10:00:00,2025-08-27 10:00:00,CreditCard,998.44,47.71,1,West,5,4.4,Apparel,Shoes,LG,462,True,Desktop,SocialMedia
O018431,C02526,P00852,2023-10-31 04:00:00,2023-11-10 04:00:00,UPI,4595.86,44.64,4,North,10,4.5,Apparel,Jeans,Levis,287,False,Mobile,CampaignA
O018432,C00603,P00818,2025-05-14 04:00:00,2025-05-23 04:00:00,COD,871.65,11.88,1,East,9,4.2,Apparel,Dresses,Levis,188,False,Mobile,Organic
O018433,C01388,P00950,2024-05-31 15:00:00,2024-06-06 15:00:00,CreditCard,3685.94,48.95,2,North,6,1.2,Home,Furniture,Samsung,29,False,Desktop,CampaignA
O018434,C01461,P00664,2023-11-11 16:00:00,2023-11-16 16:00:00,Wallet,4528.14,30.54,4,West,5,3.1,Apparel,Shoes,Nike,390,False,Mobile,CampaignA
O018435,C01712,P00638,2024-11-18 01:00:00,2024-11-25 01:00:00,Wallet,3335.23,39.94,1,South,7,3.8,Sports,Fitness,Adidas,189,False,Tablet,Organic
O018436,C01126,P00313,2025-02-27 13:00:00,2025-03-03 13:00:00,Wallet,2474.51,1.72,2,South,4,4.8,Beauty,Skincare,LG,143,False,Tablet,CampaignA
O018437,C02198,P00683,2023-08-12 09:00:00,2023-08-16 09:00:00,Wallet,2158.16,36.08,4,North,4,1.2,Sports,TeamSports,L'Oreal,59,False,Desktop,CampaignA
O018438,C00057,P00651,2025-07-13 19:00:00,2025-07-23 19:00:00,COD,2558.52,44.12,1,South,10,3.4,Sports,Accessories,Samsung,275,False,Mobile,CampaignB
O018439,C00365,P00474,2025-02-14 22:00:00,2025-02-20 22:00:00,CreditCard,3454.18,43.21,2,East,6,1.1,Beauty,Fragrance,Nike,40,False,Desktop,CampaignA
O018440,C00334,P00907,2025-08-15 06:00:00,2025-08-17 06:00:00,DebitCard,2855.15,27.47,1,East,2,4.1,Sports,Accessories,Levis,243,False,Mobile,CampaignA
O018441,C02879,P00527,2024-03-23 14:00:00,2024-04-01 14:00:00,DebitCard,1316.55,23.68,4,East,9,4.3,Apparel,Jeans,Puma,395,False,Mobile,Organic
O018442,C01272,P00622,2023-04-28 19:00:00,2023-05-01 19:00:00,Wallet,3234.46,38.98,2,North,3,2.9,Home,Decor,Levis,320,False,Desktop,CampaignA
O018443,C01432,P00626,2024-11-10 00:00:00,2024-11-20 00:00:00,COD,421.2,38.41,4,North,10,4.1,Home,Appliances,Apple,244,False,Mobile,SocialMedia
O018444,C01484,P00436,2025-04-01 12:00:00,2025-04-05 12:00:00,COD,3649.5,26.21,2,South,4,3.3,Beauty,Fragrance,Puma,348,False,Tablet,SocialMedia
O018445,C02636,P00261,2024-07-13 05:00:00,2024-07-23 05:00:00,DebitCard,4852.47,16.87,4,South,10,2.6,Electronics,Laptops,L'Oreal,413,False,Tablet,CampaignB
O018446,C00634,P00882,2024-07-13 08:00:00,2024-07-18 08:00:00,CreditCard,852.74,5.62,1,West,5,3.7,Apparel,Jeans,L'Oreal,329,False,Tablet,SocialMedia
O018447,C00769,P00264,2025-01-15 12:00:00,2025-01-17 12:00:00,Wallet,3130.74,42.08,2,South,2,1.7,Beauty,Haircare,Nike,125,False,Tablet,CampaignB
O018448,C02434,P00773,2025-04-16 05:00:00,2025-04-18 05:00:00,CreditCard,3493.4,20.44,4,East,2,4.3,Sports,Outdoor,Levis,298,False,Mobile,CampaignB
O018449,C01016,P00603,2023-11-17 17:00:00,2023-11-27 17:00:00,Wallet,1468.55,47.65,4,South,10,1.2,Beauty,Skincare,Adidas,464,False,Desktop,CampaignA
O018450,C02762,P00653,2023-08-08 07:00:00,2023-08-15 07:00:00,DebitCard,2113.4,14.74,4,South,7,1.7,Sports,TeamSports,Samsung,438,False,Desktop,Organic
O018451,C00596,P00941,2024-10-21 13:00:00,2024-10-29 13:00:00,COD,2406.02,4.58,3,West,8,4.6,Apparel,Dresses,Sony,305,False,Desktop,CampaignA
O018452,C01507,P00145,2024-11-27 23:00:00,2024-12-03 23:00:00,CreditCard,2520.33,14.94,3,West,6,1.1,Home,Appliances,Sony,326,True,Tablet,CampaignA
O018453,C01240,P00874,2025-01-05 10:00:00,2025-01-14 10:00:00,COD,2038.9,37.75,3,West,9,3.3,Apparel,Dresses,Apple,387,False,Mobile,CampaignA
O018454,C00754,P00214,2024-06-05 13:00:00,2024-06-08 13:00:00,DebitCard,2968.96,6.89,3,East,3,2.5,Beauty,Haircare,Puma,393,False,Mobile,CampaignB
O018455,C01805,P00881,2024-05-12 10:00:00,2024-05-16 10:00:00,DebitCard,4386.97,34.54,4,North,4,1.4,Sports,Accessories,L'Oreal,483,False,Mobile,SocialMedia
O018456,C02482,P00080,2024-11-25 09:00:00,2024-11-27 09:00:00,COD,3793.46,33.92,4,South,2,4.0,Beauty,Skincare,Samsung,91,True,Desktop,CampaignA
O018457,C00778,P00476,2025-07-20 07:00:00,2025-07-29 07:00:00,CreditCard,2421.34,1.83,4,West,9,1.4,Apparel,Shirts,Philips,168,False,Mobile,CampaignB
O018458,C02426,P00728,2024-01-10 07:00:00,2024-01-19 07:00:00,UPI,1168.72,44.36,1,East,9,2.6,Home,Appliances,Adidas,144,False,Tablet,CampaignA
O018459,C00068,P00784,2023-01-08 00:00:00,2023-01-12 00:00:00,Wallet,3863.61,22.61,3,North,4,2.3,Electronics,Headphones,Sony,17,False,Desktop,SocialMedia
O018460,C02380,P00114,2024-11-09 15:00:00,2024-11-13 15:00:00,DebitCard,4820.42,14.61,3,North,4,3.3,Beauty,Fragrance,L'Oreal,419,False,Tablet,SocialMedia
O018461,C02636,P00063,2023-03-17 22:00:00,2023-03-20 22:00:00,DebitCard,1822.1,30.38,4,North,3,1.3,Apparel,Jeans,Adidas,135,False,Desktop,CampaignB
O018462,C02860,P00360,2023-09-04 07:00:00,2023-09-09 07:00:00,Wallet,907.53,2.09,2,West,5,4.1,Beauty,Haircare,Adidas,174,False,Mobile,Organic
O018463,C01736,P00135,2023-07-15 10:00:00,2023-07-17 10:00:00,Wallet,4562.54,46.36,2,North,2,1.4,Home,Furniture,Adidas,463,False,Tablet,CampaignA
O018464,C00980,P00970,2025-05-15 20:00:00,2025-05-21 20:00:00,Wallet,1017.27,44.14,4,North,6,1.9,Beauty,Makeup,Samsung,487,False,Tablet,CampaignA
O018465,C02733,P00468,2023-05-06 12:00:00,2023-05-16 12:00:00,DebitCard,2681.01,34.06,4,North,10,1.4,Sports,Accessories,Philips,30,False,Mobile,CampaignA
O018466,C02794,P00777,2023-09-06 00:00:00,2023-09-14 00:00:00,DebitCard,3034.72,39.02,2,West,8,4.5,Electronics,Smartphones,Sony,433,False,Mobile,CampaignA
O018467,C00083,P00324,2025-01-29 02:00:00,2025-02-02 02:00:00,Wallet,2463.68,26.46,3,South,4,3.7,Apparel,Shoes,Sony,202,False,Tablet,CampaignA
O018468,C00684,P00717,2023-01-21 16:00:00,2023-01-26 16:00:00,CreditCard,3914.72,26.11,1,South,5,2.2,Home,Furniture,Sony,83,False,Tablet,CampaignA
O018469,C00793,P00559,2023-01-19 20:00:00,2023-01-24 20:00:00,UPI,775.15,45.2,1,West,5,3.9,Beauty,Haircare,Samsung,179,True,Desktop,CampaignA
O018470,C01057,P00190,2023-09-08 03:00:00,2023-09-13 03:00:00,CreditCard,4463.28,4.12,2,East,5,2.7,Sports,Fitness,Adidas,269,False,Tablet,SocialMedia
O018471,C02696,P00851,2024-09-01 23:00:00,2024-09-03 23:00:00,DebitCard,509.19,0.4,3,South,2,4.6,Sports,TeamSports,Levis,357,False,Mobile,CampaignA
O018472,C00799,P00161,2023-04-13 12:00:00,2023-04-17 12:00:00,Wallet,2377.65,34.8,4,West,4,4.5,Beauty,Fragrance,Apple,188,False,Tablet,CampaignB
O018473,C00495,P00377,2025-04-17 10:00:00,2025-04-20 10:00:00,COD,769.57,8.65,4,North,3,1.2,Beauty,Fragrance,Apple,23,False,Tablet,CampaignA
O018474,C01204,P00316,2023-10-27 21:00:00,2023-10-30 21:00:00,DebitCard,623.45,19.61,2,South,3,4.3,Electronics,Headphones,Adidas,89,False,Mobile,Organic
O018475,C00468,P00157,2023-03-16 12:00:00,2023-03-26 12:00:00,DebitCard,2983.0,32.81,4,South,10,4.6,Electronics,Laptops,Nike,452,False,Mobile,CampaignB
O018476,C01185,P00372,2024-07-02 10:00:00,2024-07-08 10:00:00,UPI,4738.79,39.42,3,East,6,3.1,Electronics,Cameras,Puma,122,True,Desktop,CampaignB
O018477,C02796,P00887,2024-01-11 04:00:00,2024-01-17 04:00:00,CreditCard,328.82,12.41,1,West,6,3.6,Apparel,Shirts,Adidas,397,False,Tablet,Organic
O018478,C02550,P00272,2025-01-01 21:00:00,2025-01-09 21:00:00,CreditCard,839.16,47.09,3,South,8,3.0,Apparel,Dresses,Sony,351,False,Mobile,CampaignB
O018479,C00642,P00119,2025-03-09 18:00:00,2025-03-14 18:00:00,CreditCard,3707.32,3.21,3,South,5,4.2,Home,Furniture,LG,433,True,Desktop,CampaignB
O018480,C00223,P00809,2023-02-25 21:00:00,2023-03-02 21:00:00,UPI,4212.57,11.15,3,East,5,1.6,Apparel,Jeans,L'Oreal,19,False,Tablet,CampaignA
O018481,C00149,P00640,2025-07-27 05:00:00,2025-07-30 05:00:00,COD,4915.59,37.07,4,South,3,3.9,Home,Appliances,LG,374,False,Desktop,CampaignA
O018482,C01652,P00900,2024-08-02 07:00:00,2024-08-10 07:00:00,CreditCard,2543.42,41.08,2,South,8,2.3,Apparel,Jeans,Adidas,309,False,Mobile,CampaignB
O018483,C02582,P00099,2025-02-10 01:00:00,2025-02-19 01:00:00,Wallet,3948.31,41.33,2,North,9,1.5,Sports,Outdoor,L'Oreal,369,False,Tablet,Organic
O018484,C02875,P00640,2025-07-07 04:00:00,2025-07-17 04:00:00,Wallet,1599.81,37.01,2,West,10,2.6,Home,Appliances,LG,416,False,Mobile,Organic
O018485,C01380,P00278,2024-07-25 10:00:00,2024-08-01 10:00:00,COD,3710.63,9.0,3,North,7,2.2,Sports,Fitness,Sony,451,False,Mobile,CampaignB
O018486,C00532,P00313,2024-02-08 19:00:00,2024-02-11 19:00:00,UPI,2210.46,9.62,3,West,3,1.2,Beauty,Skincare,LG,256,False,Desktop,Organic
O018487,C00844,P00346,2023-01-10 03:00:00,2023-01-13 03:00:00,UPI,2556.92,41.0,3,East,3,3.7,Apparel,Shirts,Philips,243,False,Mobile,SocialMedia
O018488,C00732,P00076,2025-02-09 12:00:00,2025-02-14 12:00:00,CreditCard,2567.44,20.08,4,West,5,2.5,Beauty,Skincare,Nike,127,False,Desktop,CampaignA
O018489,C00527,P00597,2023-08-13 17:00:00,2023-08-18 17:00:00,COD,2660.31,38.91,4,North,5,2.7,Beauty,Fragrance,L'Oreal,56,False,Mobile,SocialMedia
O018490,C02084,P00198,2024-05-07 19:00:00,2024-05-09 19:00:00,Wallet,4304.89,40.03,4,South,2,2.0,Electronics,Smartphones,Nike,79,False,Desktop,Organic
O018491,C00796,P00017,2024-11-21 14:00:00,2024-11-30 14:00:00,COD,2317.58,26.03,2,West,9,3.5,Apparel,Shoes,Sony,114,False,Mobile,CampaignB
O018492,C00888,P00049,2024-09-17 01:00:00,2024-09-26 01:00:00,CreditCard,951.7,20.71,4,North,9,2.9,Electronics,Smartphones,Apple,401,False,Desktop,Organic
O018493,C02793,P00609,2025-04-23 15:00:00,2025-04-25 15:00:00,CreditCard,2993.55,10.65,3,East,2,1.2,Home,Furniture,L'Oreal,194,False,Mobile,SocialMedia
