customer_id,join_date,age,gender,location,preferred_payment,total_orders,total_returns,avg_order_value
C02758,2023-10-17,21,Female,Delhi,CreditCard,15,4,749.18
C02759,2021-07-12,42,Female,Delhi,DebitCard,38,8,698.85
C02760,2022-06-09,49,Male,Delhi,DebitCard,23,19,1150.26
C02761,2020-05-20,57,Female,Kolkata,DebitCard,52,4,1900.23
C02762,2022-06-05,30,Female,Delhi,CreditCard,66,3,1267.69
C02763,2023-02-15,62,Female,Bangalore,UPI,57,15,355.79
C02764,2023-07-24,34,Male,Mumbai,DebitCard,57,1,561.65
C02765,2021-12-26,54,Female,Hyderabad,COD,79,15,1084.36
C02766,2023-05-28,23,Female,Mumbai,CreditCard,52,17,2081.2
C02767,2022-11-15,36,Female,Kolkata,Wallet,35,1,565.99
C02768,2021-06-04,30,Female,Mumbai,CreditCard,74,15,1813.77
C02769,2024-12-11,43,Female,Chennai,UPI,14,0,623.69
C02770,2020-01-10,31,Male,Delhi,CreditCard,91,15,871.36
C02771,2022-09-10,48,Male,Kolkata,Wallet,14,2,764.91
C02772,2021-01-12,21,Female,Bangalore,COD,99,14,481.52
C02773,2024-07-14,56,Male,Delhi,Wallet,33,10,2112.59
C02774,2024-07-18,25,Male,Delhi,CreditCard,52,9,1551.19
C02775,2021-11-12,42,Male,Mumbai,Wallet,1,16,2543.84
C02776,2021-08-06,30,Male,Chennai,CreditCard,34,3,567.01
C02777,2020-05-31,49,Female,Delhi,COD,19,16,690.78
C02778,2021-12-20,55,Female,Hyderabad,COD,24,3,1127.44
C02779,2022-12-08,55,Female,Hyderabad,UPI,4,18,2367.84
C02780,2023-03-23,45,Male,Delhi,COD,36,0,1125.55
C02781,2022-05-08,47,Female,Mumbai,DebitCard,77,13,1402.73
C02782,2023-08-09,20,Female,Mumbai,Wallet,58,10,1114.33
C02783,2024-05-22,45,Other,Bangalore,Wallet,32,6,516.61
C02784,2020-02-19,20,Female,Kolkata,CreditCard,9,16,2836.47
C02785,2021-10-25,62,Male,Kolkata,COD,80,3,1781.06
C02786,2021-06-14,51,Female,Kolkata,UPI,67,9,2427.15
C02787,2024-06-23,33,Other,Chennai,UPI,20,16,2077.56
C02788,2022-12-19,39,Female,Mumbai,UPI,74,3,1688.49
C02789,2023-04-05,49,Female,Bangalore,DebitCard,62,18,542.13
C02790,2023-05-10,55,Male,Hyderabad,COD,58,17,2035.38
C02791,2022-05-06,25,Female,Kolkata,UPI,22,16,719.5
C02792,2020-05-25,25,Female,Hyderabad,DebitCard,67,5,1418.83
C02793,2022-07-03,23,Male,Hyderabad,Wallet,75,6,1998.61
C02794,2024-08-26,31,Female,Delhi,CreditCard,89,5,2412.02
C02795,2022-09-19,49,Male,Chennai,COD,48,11,2149.62
C02796,2024-01-02,52,Male,Bangalore,COD,8,8,2113.14
C02797,2020-08-29,27,Male,Chennai,Wallet,73,17,702.41
C02798,2021-08-03,20,Male,Delhi,COD,15,1,1234.55
C02799,2021-11-17,29,Female,Bangalore,COD,32,16,415.86
C02800,2024-05-03,48,Male,Bangalore,COD,53,0,2242.59
C02801,2021-04-27,46,Male,Mumbai,COD,67,8,2871.98
C02802,2023-02-05,22,Female,Chennai,DebitCard,4,5,1013.1
C02803,2023-06-03,42,Female,Chennai,DebitCard,30,1,536.78
C02804,2021-11-03,58,Female,Mumbai,CreditCard,13,5,1584.04
C02805,2021-09-22,48,Male,Hyderabad,COD,21,8,2613.09
C02806,2021-10-22,38,Female,Delhi,Wallet,41,2,1790.33
C02807,2021-10-23,37,Male,Chennai,UPI,19,15,426.3
C02808,2023-12-26,56,Female,Mumbai,CreditCard,48,14,2930.54
C02809,2022-03-15,39,Male,Bangalore,UPI,86,11,2537.35
C02810,2024-08-05,21,Female,Kolkata,UPI,63,7,655.3
C02811,2021-02-22,30,Male,Mumbai,COD,20,5,2788.85
C02812,2022-09-14,62,Female,Kolkata,Wallet,64,2,1516.86
C02813,2024-01-18,59,Female,Hyderabad,UPI,37,3,1304.12
C02814,2023-03-29,37,Male,Delhi,UPI,31,9,1544.84
C02815,2024-03-26,30,Male,Kolkata,CreditCard,74,13,2553.34
C02816,2021-10-11,34,Female,Hyderabad,Wallet,18,14,2080.6
C02817,2022-08-26,53,Other,Kolkata,Wallet,20,6,459.97
C02818,2021-08-12,50,Female,Bangalore,UPI,82,6,2885.53
C02819,2023-01-05,18,Male,Bangalore,Wallet,11,7,699.02
C02820,2021-05-23,32,Male,Bangalore,CreditCard,86,9,2313.03
C02821,2021-03-16,30,Female,Bangalore,CreditCard,44,18,2017.57
C02822,2023-07-01,34,Female,Mumbai,CreditCard,82,18,806.33
C02823,2022-07-09,41,Female,Bangalore,COD,64,1,760.98
C02824,2022-02-08,25,Female,Bangalore,UPI,34,14,2649.88
C02825,2023-09-05,44,Female,Mumbai,Wallet,87,0,1433.18
C02826,2024-12-31,62,Female,Bangalore,CreditCard,65,9,2067.36
C02827,2020-09-19,40,Male,Hyderabad,UPI,55,5,1660.99
C02828,2024-06-08,63,Male,Hyderabad,UPI,74,12,2263.85
C02829,2024-08-08,25,Female,Chennai,COD,1,9,1593.95
C02830,2024-04-26,25,Male,Hyderabad,Wallet,38,11,1075.93
C02831,2023-10-29,43,Male,Delhi,Wallet,9,5,1281.14
C02832,2021-09-28,64,Male,Delhi,CreditCard,95,5,2619.51
C02833,2023-04-05,30,Male,Delhi,CreditCard,71,0,1563.69
C02834,2024-11-11,56,Female,Mumbai,UPI,17,11,876.31
C02835,2021-04-03,54,Female,Hyderabad,Wallet,99,9,2823.43
C02836,2022-09-25,45,Female,Delhi,Wallet,52,13,2450.82
C02837,2023-07-27,42,Male,Chennai,CreditCard,18,14,450.3
C02838,2021-11-30,33,Female,Mumbai,DebitCard,63,3,2997.15
C02839,2020-10-28,19,Male,Chennai,UPI,33,0,2176.3
C02840,2024-04-03,35,Female,Hyderabad,Wallet,4,7,732.72
C02841,2024-05-22,34,Female,Bangalore,COD,87,2,940.35
C02842,2023-05-26,47,Male,Chennai,COD,75,13,2169.6
C02843,2023-01-30,56,Female,Bangalore,DebitCard,52,16,2405.35
C02844,2021-07-07,30,Female,Mumbai,CreditCard,9,1,945.4
C02845,2020-10-14,49,Male,Chennai,CreditCard,64,14,993.82
C02846,2023-04-05,46,Female,Chennai,CreditCard,30,5,1129.23
C02847,2021-09-12,63,Male,Kolkata,COD,8,4,1914.65
C02848,2022-10-02,47,Male,Mumbai,CreditCard,5,13,763.9
C02849,2020-02-05,35,Female,Mumbai,COD,76,18,581.46
C02850,2022-01-13,30,Female,Delhi,DebitCard,63,8,2132.93
C02851,2024-10-30,60,Female,Hyderabad,UPI,1,7,2403.56
C02852,2020-12-18,38,Male,Chennai,Wallet,15,2,1652.51
C02853,2024-08-26,47,Male,Chennai,DebitCard,89,17,1282.35
C02854,2020-03-13,38,Female,Mumbai,COD,82,7,1466.52
C02855,2021-10-09,34,Male,Mumbai,DebitCard,38,15,1348.7
C02856,2023-10-08,57,Female,Hyderabad,Wallet,42,14,2891.96
C02857,2022-12-29,36,Female,Mumbai,UPI,46,14,2373.84
C02858,2021-02-28,32,Female,Bangalore,Wallet,53,15,861.84
C02859,2022-09-25,26,Female,Bangalore,COD,26,0,1337.31
C02860,2021-12-08,27,Male,Kolkata,Wallet,61,9,1768.83
C02861,2024-12-09,61,Male,Bangalore,DebitCard,67,18,1955.06
C02862,2021-07-14,48,Male,Bangalore,CreditCard,54,4,1564.1
C02863,2022-04-07,40,Female,Hyderabad,DebitCard,22,17,2487.34
C02864,2024-07-23,47,Female,Chennai,COD,26,2,2372.54
C02865,2022-08-13,50,Female,Bangalore,UPI,83,3,1663.93
C02866,2021-05-31,26,Female,Kolkata,Wallet,60,3,2606.96
C02867,2021-03-03,64,Other,Mumbai,UPI,39,10,2327.94
C02868,2024-04-11,18,Male,Bangalore,COD,36,8,2402.17
C02869,2020-06-08,61,Male,Kolkata,Wallet,21,0,2882.28
C02870,2020-05-28,52,Male,Hyderabad,DebitCard,41,15,1019.46
C02871,2022-02-14,28,Female,Mumbai,DebitCard,48,8,1022.65
C02872,2023-06-07,51,Male,Kolkata,COD,26,10,2700.17
C02873,2024-10-01,33,Female,Bangalore,Wallet,63,5,2385.01
C02874,2024-05-04,26,Female,Chennai,DebitCard,77,16,2801.67
C02875,2020-03-07,49,Female,Mumbai,COD,36,11,470.45
C02876,2022-10-10,32,Female,Mumbai,COD,24,7,1994.94
C02877,2021-01-15,29,Male,Chennai,UPI,90,15,690.5
C02878,2020-02-27,50,Male,Mumbai,DebitCard,21,4,1660.52
C02879,2023-07-06,62,Female,Bangalore,Wallet,18,0,720.52
C02880,2020-12-07,31,Male,Mumbai,DebitCard,15,16,645.81
C02881,2023-02-27,25,Male,Bangalore,DebitCard,79,7,332.85
C02882,2021-12-27,25,Female,Chennai,DebitCard,6,9,2001.64
C02883,2023-04-10,44,Male,Delhi,COD,43,17,1269.36
C02884,2022-02-08,29,Female,Chennai,CreditCard,31,14,584.01
C02885,2021-09-05,18,Female,Bangalore,CreditCard,28,19,1171.66
C02886,2023-05-17,60,Male,Hyderabad,UPI,8,12,756.15
C02887,2024-12-31,57,Female,Chennai,DebitCard,29,9,2842.58
C02888,2020-12-19,59,Male,Hyderabad,CreditCard,21,8,1164.01
C02889,2024-02-03,28,Female,Hyderabad,UPI,81,12,1201.67
C02890,2024-12-26,56,Male,Bangalore,COD,88,2,2567.62
C02891,2020-04-25,60,Female,Bangalore,DebitCard,58,2,2048.94
C02892,2023-07-11,48,Male,Delhi,Wallet,60,0,2217.46
C02893,2021-10-23,34,Male,Kolkata,COD,50,1,2017.2
C02894,2024-01-05,50,Male,Mumbai,UPI,31,10,2854.73
C02895,2024-04-20,49,Male,Chennai,COD,47,13,858.9
C02896,2021-03-28,46,Male,Bangalore,Wallet,34,9,2970.41
C02897,2024-02-09,38,Female,Chennai,COD,2,6,2543.58
C02898,2020-10-13,38,Female,Kolkata,UPI,67,0,1890.23
C02899,2023-08-19,57,Male,Kolkata,Wallet,94,6,2088.4
C02900,2022-10-13,40,Male,Hyderabad,Wallet,72,14,2051.83
C02901,2020-11-06,23,Female,Mumbai,COD,52,10,457.67
C02902,2020-07-26,39,Female,Delhi,Wallet,7,5,888.64
C02903,2021-09-09,55,Male,Chennai,COD,76,6,2895.97
C02904,2021-03-21,54,Female,Mumbai,DebitCard,19,6,1742.78
C02905,2021-10-31,62,Male,Delhi,Wallet,90,0,1321.55
C02906,2021-09-24,25,Female,Chennai,COD,92,9,2357.5
C02907,2020-02-24,58,Male,Mumbai,DebitCard,15,14,1716.2
C02908,2022-06-30,52,Male,Bangalore,Wallet,78,7,335.54
C02909,2022-11-01,28,Female,Chennai,DebitCard,48,18,2287.84
C02910,2021-10-18,41,Male,Mumbai,Wallet,14,2,2276.99
C02911,2023-11-24,38,Female,Kolkata,UPI,3,14,745.9
C02912,2024-07-29,19,Male,Delhi,UPI,50,3,2882.98
C02913,2022-09-06,57,Female,Mumbai,COD,93,5,904.55
C02914,2021-05-29,36,Female,Bangalore,CreditCard,54,9,1535.92
C02915,2024-08-06,56,Male,Chennai,UPI,6,17,609.79
C02916,2024-04-14,45,Female,Chennai,CreditCard,49,15,1928.86
C02917,2020-08-24,34,Female,Chennai,DebitCard,23,17,1313.72
C02918,2023-07-26,23,Female,Bangalore,DebitCard,92,5,1253.57
C02919,2020-12-13,36,Female,Delhi,CreditCard,78,18,2532.84
C02920,2021-09-18,55,Female,Chennai,COD,78,16,325.82
C02921,2023-02-01,45,Male,Delhi,Wallet,20,17,2454.46
C02922,2021-09-21,19,Male,Mumbai,CreditCard,77,12,1842.91
C02923,2024-03-20,55,Female,Kolkata,CreditCard,91,6,2962.47
C02924,2023-06-25,54,Female,Kolkata,CreditCard,60,19,1891.5
C02925,2020-12-29,21,Male,Delhi,CreditCard,99,11,449.52
C02926,2020-11-16,39,Female,Delhi,CreditCard,45,1,436.74
C02927,2024-07-14,43,Female,Kolkata,COD,61,11,2684.51
C02928,2020-10-12,60,Male,Chennai,UPI,56,11,2571.28
C02929,2020-05-28,53,Male,Hyderabad,Wallet,2,3,1233.9
C02930,2023-01-12,30,Female,Hyderabad,UPI,45,3,1968.69
C02931,2021-02-09,49,Male,Bangalore,CreditCard,40,17,1621.9
C02932,2022-09-04,34,Female,Kolkata,UPI,24,15,2911.34
C02933,2021-03-31,58,Female,Kolkata,COD,29,13,2864.89
C02934,2024-11-01,53,Male,Bangalore,DebitCard,67,16,2956.37
C02935,2022-03-10,63,Male,Hyderabad,UPI,68,16,2639.41
C02936,2023-03-30,36,Male,Mumbai,Wallet,66,2,2755.79
C02937,2022-10-09,52,Female,Chennai,COD,84,5,886.65
C02938,2022-02-22,63,Female,Chennai,DebitCard,54,12,2543.72
C02939,2021-04-04,57,Male,Mumbai,COD,53,8,2213.91
C02940,2024-04-22,45,Female,Mumbai,CreditCard,79,8,2899.52
C02941,2024-03-03,18,Male,Hyderabad,DebitCard,49,7,1842.41
C02942,2022-01-07,59,Male,Bangalore,Wallet,32,16,529.95
C02943,2021-05-23,35,Male,Mumbai,DebitCard,61,15,1912.98
C02944,2024-08-04,57,Male,Bangalore,Wallet,42,15,2153.77
C02945,2021-04-25,50,Male,Delhi,CreditCard,1,18,894.87
C02946,2024-08-13,29,Male,Chennai,Wallet,63,15,1364.11
C02947,2020-04-23,25,Female,Hyderabad,COD,35,13,1915.96
C02948,2022-01-18,41,Female,Chennai,UPI,51,19,1310.09
C02949,2024-05-20,33,Male,Hyderabad,COD,71,13,1312.36
C02950,2020-12-26,21,Male,Delhi,COD,45,13,659.33
C02951,2020-12-06,55,Male,Chennai,DebitCard,77,13,2840.02
C02952,2022-02-08,61,Male,Delhi,CreditCard,65,11,2326.33
C02953,2022-01-30,44,Female,Hyderabad,UPI,14,5,303.36
C02954,2022-08-26,26,Male,Mumbai,Wallet,93,19,2367.16
C02955,2021-03-24,64,Male,Chennai,DebitCard,3,12,2297.45
C02956,2022-04-14,33,Male,Delhi,CreditCard,24,15,326.27
C02957,2023-04-18,29,Male,Kolkata,UPI,65,8,1297.93
C02958,2024-09-21,48,Male,Chennai,COD,48,1,1938.22
C02959,2023-12-01,41,Female,Chennai,CreditCard,10,2,1522.43
C02960,2024-08-16,31,Male,Chennai,CreditCard,13,9,2400.56
C02961,2023-05-04,62,Male,Bangalore,CreditCard,73,19,1448.74
C02962,2024-01-29,42,Female,Delhi,COD,14,1,715.43
C02963,2020-11-06,51,Female,Delhi,Wallet,10,9,2936.32
C02964,2020-09-18,20,Female,Chennai,DebitCard,40,7,953.51
C02965,2023-12-13,41,Female,Mumbai,Wallet,23,16,2237.77
C02966,2021-02-09,59,Male,Chennai,UPI,99,0,686.52
C02967,2020-05-22,26,Female,Bangalore,DebitCard,55,5,1188.33
C02968,2020-12-07,43,Female,Hyderabad,UPI,63,6,1493.47
C02969,2023-09-01,37,Male,Bangalore,COD,71,14,819.03
C02970,2023-01-29,57,Female,Mumbai,Wallet,42,17,1514.89
C02971,2020-08-31,27,Female,Chennai,CreditCard,99,8,724.34
C02972,2021-05-04,36,Male,Delhi,DebitCard,66,7,1809.32
C02973,2020-01-12,20,Male,Kolkata,CreditCard,79,9,2092.03
C02974,2023-06-16,41,Male,Chennai,UPI,73,3,468.57
C02975,2021-07-14,22,Male,Mumbai,CreditCard,47,19,2652.06
C02976,2020-02-11,20,Male,Delhi,CreditCard,81,7,799.88
C02977,2021-11-08,44,Female,Bangalore,COD,52,0,908.48
C02978,2021-08-16,33,Female,Hyderabad,COD,18,7,2085.64
C02979,2023-12-23,32,Male,Hyderabad,Wallet,79,11,1565.63
C02980,2024-12-31,52,Female,Chennai,UPI,18,14,1648.37
C02981,2023-03-27,29,Male,Bangalore,COD,24,12,646.02
C02982,2023-05-24,58,Male,Kolkata,COD,23,15,2475.49
C02983,2024-08-20,61,Female,Kolkata,Wallet,12,17,1966.05
C02984,2024-01-25,43,Female,Mumbai,DebitCard,23,0,665.53
C02985,2020-05-13,64,Female,Hyderabad,Wallet,21,16,1309.8
C02986,2022-12-26,51,Female,Bangalore,CreditCard,64,15,2488.11
C02987,2022-10-27,40,Female,Chennai,CreditCard,90,4,1834.56
C02988,2022-08-05,48,Female,Delhi,COD,72,19,593.35
C02989,2024-03-29,37,Male,Chennai,COD,94,9,1306.5
C02990,2020-03-13,29,Female,Chennai,Wallet,34,5,955.27
C02991,2021-02-02,40,Other,Bangalore,Wallet,2,11,1697.16
C02992,2023-11-29,21,Female,Hyderabad,UPI,69,9,2577.08
C02993,2024-08-25,40,Male,Bangalore,CreditCard,31,16,1477.92
C02994,2021-07-31,18,Female,Delhi,Wallet,97,1,1470.02
C02995,2022-05-08,42,Female,Bangalore,DebitCard,68,18,2744.45
C02996,2020-05-09,19,Male,Mumbai,UPI,70,19,1855.7
C02997,2022-07-19,47,Other,Chennai,Wallet,87,5,1828.72
C02998,2024-01-29,20,Male,Hyderabad,COD,19,12,1007.16
C02999,2023-05-14,38,Male,Kolkata,Wallet,72,8,1940.85
C03000,2024-12-16,42,Female,Delhi,COD,13,11,1854.96
