return_id,order_id,return_date,return_reason,refund_amount,pickup_delay_days
R012594,O012595,2025-02-01 19:00:00,Changed Mind,7939.68,2
R009737,O009738,2025-04-03 18:00:00,Defective,2420.32,3
R016398,O016399,2023-02-08 15:00:00,Defective,627.0,1
R011545,O011546,2025-02-03 22:00:00,Changed Mind,1685.38,3
R002664,O002665,2024-08-08 18:00:00,Other,8360.6,3
R014301,O014302,2023-03-29 16:00:00,Size Issue,6800.969999999999,5
R013206,O013207,2025-07-09 17:00:00,Defective,14106.630000000001,5
R010268,O010269,2025-03-07 10:00:00,Other,7355.2,3
R001457,O001458,2024-08-22 16:00:00,Wrong Item,1015.74,2
R003588,O003589,2024-03-31 04:00:00,Defective,1220.58,2
R007702,O007703,2025-05-09 03:00:00,Defective,1461.54,2
R016354,O016355,2023-02-27 04:00:00,Size Issue,1343.21,3
R005548,O005549,2025-04-27 18:00:00,Wrong Item,14482.71,2
R019721,O019722,2024-07-16 21:00:00,Wrong Item,1472.23,3
R006052,O006053,2023-01-13 08:00:00,Wrong Item,2499.36,3
R010696,O010697,2024-07-27 01:00:00,Defective,3357.31,1
R013617,O013618,2024-04-23 01:00:00,Defective,9147.24,3
R012042,O012043,2023-09-12 00:00:00,Size Issue,2645.92,6
R017284,O017285,2023-10-30 22:00:00,Size Issue,2600.6,6
R010532,O010533,2023-03-24 13:00:00,Wrong Item,12093.36,4
R018778,O018779,2023-05-10 04:00:00,Size Issue,11723.68,1
R002950,O002951,2024-05-17 09:00:00,Changed Mind,7398.150000000001,4
R007859,O007860,2023-04-14 06:00:00,Wrong Item,1940.98,1
R001393,O001394,2023-12-24 03:00:00,Other,11218.48,3
R013144,O013145,2023-04-22 11:00:00,Defective,8541.44,2
R016931,O016932,2024-11-02 20:00:00,Other,3178.24,4
R012104,O012105,2025-09-14 00:00:00,Other,6257.88,3
R006847,O006848,2024-10-18 19:00:00,Size Issue,12497.72,3
R007077,O007078,2024-04-22 20:00:00,Other,3411.67,4
R003014,O003015,2025-08-07 19:00:00,Size Issue,700.42,4
R017382,O017383,2025-03-09 22:00:00,Defective,8243.94,2
R016632,O016633,2023-07-07 09:00:00,Changed Mind,5189.18,2
R012277,O012278,2024-07-12 17:00:00,Changed Mind,3698.58,1
R018633,O018634,2024-08-08 12:00:00,Changed Mind,4921.84,1
R016181,O016182,2023-05-06 12:00:00,Other,1722.7,2
R005642,O005643,2024-04-03 19:00:00,Defective,5848.56,4
R013059,O013060,2023-06-14 23:00:00,Size Issue,2435.72,6
R005112,O005113,2024-04-01 05:00:00,Wrong Item,4144.74,3
R013119,O013120,2023-11-23 02:00:00,Defective,3636.69,1
R001767,O001768,2024-10-04 19:00:00,Size Issue,14162.099999999999,1
R007900,O007901,2024-06-13 07:00:00,Wrong Item,10549.17,5
R017267,O017268,2024-02-11 11:00:00,Defective,18757.04,2
R019876,O019877,2023-03-31 03:00:00,Other,13891.36,5
R010624,O010625,2024-06-28 14:00:00,Defective,8937.22,2
R010448,O010449,2024-06-27 08:00:00,Defective,6961.36,2
R015491,O015492,2025-06-02 18:00:00,Defective,2907.43,5
R015904,O015905,2025-03-26 08:00:00,Size Issue,7782.4,2
R010579,O010580,2025-06-09 14:00:00,Wrong Item,3344.48,3
R017761,O017762,2024-12-25 23:00:00,Changed Mind,7617.92,4
R016368,O016369,2023-12-16 11:00:00,Size Issue,13627.72,1
R019436,O019437,2024-10-13 09:00:00,Wrong Item,2408.19,6
R009707,O009708,2024-03-01 19:00:00,Wrong Item,4398.22,5
R005466,O005467,2025-04-06 10:00:00,Other,2345.36,4
R017921,O017922,2023-10-28 09:00:00,Defective,3933.24,6
R016180,O016181,2025-06-04 15:00:00,Changed Mind,2530.48,4
R019518,O019519,2024-07-03 19:00:00,Size Issue,7066.44,6
R017756,O017757,2023-10-30 04:00:00,Size Issue,2067.4,3
R015303,O015304,2024-07-01 17:00:00,Wrong Item,1688.16,3
R017862,O017863,2024-02-08 02:00:00,Size Issue,13488.36,6
R013108,O013109,2024-04-19 09:00:00,Defective,2964.0,3
R004688,O004689,2024-03-17 06:00:00,Other,6253.56,4
R003984,O003985,2023-09-16 02:00:00,Changed Mind,864.01,3
R019394,O019395,2025-09-03 04:00:00,Other,1226.4,6
R001002,O001003,2023-04-27 22:00:00,Wrong Item,3329.0,5
R001061,O001062,2023-09-25 11:00:00,Other,2037.85,2
R008621,O008622,2024-12-07 23:00:00,Size Issue,3577.0199999999995,3
R014121,O014122,2024-03-18 17:00:00,Wrong Item,11487.24,6
R018034,O018035,2023-02-14 00:00:00,Changed Mind,9024.68,1
R013797,O013798,2023-01-28 20:00:00,Wrong Item,2919.38,5
R007139,O007140,2023-04-12 15:00:00,Other,502.96,5
R005170,O005171,2023-01-17 03:00:00,Size Issue,2517.24,4
R009693,O009694,2025-03-30 11:00:00,Changed Mind,2894.28,1
R013796,O013797,2024-12-15 05:00:00,Changed Mind,5995.18,1
R011644,O011645,2023-08-22 12:00:00,Defective,6647.86,3
R004671,O004672,2023-12-12 00:00:00,Changed Mind,3555.41,1
R010786,O010787,2025-03-03 16:00:00,Defective,3512.62,1
R004293,O004294,2025-08-10 11:00:00,Size Issue,7914.57,3
R004165,O004166,2025-05-14 17:00:00,Defective,3446.94,3
R015622,O015623,2023-07-13 23:00:00,Size Issue,8811.599999999999,1
R011830,O011831,2023-04-27 17:00:00,Other,7968.8,3
R010743,O010744,2023-11-24 10:00:00,Defective,14788.84,3
R008929,O008930,2023-08-30 10:00:00,Changed Mind,5150.84,4
R010429,O010430,2023-06-26 20:00:00,Size Issue,1276.67,4
R002146,O002147,2024-03-15 10:00:00,Defective,3607.81,1
R005734,O005735,2025-02-17 01:00:00,Changed Mind,7087.23,1
R019897,O019898,2024-07-10 05:00:00,Other,6391.32,6
R002662,O002663,2025-03-04 17:00:00,Size Issue,5561.02,5
R014605,O014606,2023-03-29 03:00:00,Other,18543.24,6
R019278,O019279,2024-03-22 18:00:00,Other,3656.3999999999996,5
R019032,O019033,2024-09-02 08:00:00,Size Issue,1889.35,4
R019407,O019408,2025-07-16 15:00:00,Size Issue,7382.34,4
R008360,O008361,2023-08-28 21:00:00,Wrong Item,580.19,3
R000586,O000587,2023-09-12 07:00:00,Wrong Item,2636.98,4
R010105,O010106,2025-05-24 01:00:00,Changed Mind,9988.36,2
R017001,O017002,2025-02-21 03:00:00,Wrong Item,2105.78,1
R003194,O003195,2025-03-12 09:00:00,Size Issue,13910.880000000001,4
R017226,O017227,2023-09-19 15:00:00,Wrong Item,8432.02,3
R002953,O002954,2024-07-04 05:00:00,Other,8114.74,4
R002266,O002267,2024-09-14 09:00:00,Changed Mind,4635.36,4
R009444,O009445,2025-02-18 22:00:00,Changed Mind,10167.88,4
R006178,O006179,2024-07-26 02:00:00,Size Issue,3706.2,2
R011304,O011305,2025-09-08 08:00:00,Changed Mind,1575.27,2
R011632,O011633,2025-03-31 22:00:00,Other,2107.2,6
R005532,O005533,2025-07-03 16:00:00,Size Issue,1126.17,5
R011343,O011344,2024-03-22 08:00:00,Changed Mind,5936.18,4
R004509,O004510,2024-12-08 06:00:00,Other,4053.49,3
R009055,O009056,2024-06-17 13:00:00,Other,6822.93,1
R019552,O019553,2024-09-27 06:00:00,Wrong Item,7163.37,4
R004046,O004047,2024-12-02 05:00:00,Defective,7129.68,2
R013141,O013142,2024-01-25 15:00:00,Changed Mind,1636.88,4
R001280,O001281,2023-06-18 02:00:00,Changed Mind,5427.16,1
R005217,O005218,2023-12-19 12:00:00,Changed Mind,7133.01,5
R014759,O014760,2025-03-26 15:00:00,Defective,2778.0,1
R004921,O004922,2025-03-07 05:00:00,Defective,11376.44,4
R009875,O009876,2023-08-10 10:00:00,Defective,1449.61,4
R008603,O008604,2023-05-27 04:00:00,Defective,4560.24,5
R010818,O010819,2024-06-23 07:00:00,Wrong Item,3228.48,5
R014214,O014215,2024-12-15 14:00:00,Changed Mind,2560.96,6
R013546,O013547,2025-01-10 05:00:00,Defective,19185.0,1
R002638,O002639,2024-05-02 06:00:00,Changed Mind,2368.04,2
R003545,O003546,2025-08-31 07:00:00,Defective,3067.68,2
R009666,O009667,2025-02-21 22:00:00,Defective,8419.14,6
R015357,O015358,2025-02-17 13:00:00,Changed Mind,1349.09,1
R015256,O015257,2023-01-30 18:00:00,Defective,2187.58,1
R005168,O005169,2024-02-06 10:00:00,Defective,6646.64,6
R009498,O009499,2025-02-04 17:00:00,Defective,6449.96,6
R014100,O014101,2024-07-14 01:00:00,Defective,2685.53,4
R006332,O006333,2023-11-25 20:00:00,Size Issue,1537.47,3
R011000,O011001,2025-03-11 18:00:00,Wrong Item,2711.72,4
R016612,O016613,2025-06-21 22:00:00,Other,1083.04,6
R018135,O018136,2024-10-07 08:00:00,Size Issue,7868.12,5
R008875,O008876,2025-01-15 16:00:00,Wrong Item,14441.670000000002,4
R002442,O002443,2025-05-18 15:00:00,Other,4800.72,2
R006074,O006075,2024-10-09 16:00:00,Wrong Item,19700.24,5
R013238,O013239,2025-05-15 20:00:00,Size Issue,8384.369999999999,2
R008103,O008104,2023-01-22 04:00:00,Size Issue,6688.52,5
R014989,O014990,2024-07-01 18:00:00,Other,2241.12,2
R001570,O001571,2023-02-04 14:00:00,Changed Mind,16341.96,3
R001398,O001399,2023-10-08 15:00:00,Size Issue,4340.54,4
R002281,O002282,2025-05-10 23:00:00,Other,13037.73,1
R008651,O008652,2023-08-11 05:00:00,Size Issue,1350.2,4
R009246,O009247,2024-06-16 17:00:00,Defective,3975.97,5
R017306,O017307,2023-11-08 11:00:00,Size Issue,4534.73,3
R002021,O002022,2024-04-19 06:00:00,Size Issue,7146.210000000001,1
R018707,O018708,2023-09-25 02:00:00,Other,9711.58,4
R017132,O017133,2023-01-29 10:00:00,Wrong Item,6808.4,3
R003894,O003895,2024-07-20 14:00:00,Defective,1865.13,1
R018741,O018742,2025-01-01 22:00:00,Size Issue,3907.42,3
R016072,O016073,2025-03-05 17:00:00,Defective,1096.54,6
R019633,O019634,2024-04-04 02:00:00,Other,11584.14,4
R004881,O004882,2024-07-01 16:00:00,Changed Mind,8101.6,2
R009975,O009976,2025-01-15 19:00:00,Size Issue,12640.23,3
R002002,O002003,2024-12-10 18:00:00,Other,19575.76,4
R018668,O018669,2024-07-31 06:00:00,Changed Mind,10831.96,4
R002556,O002557,2023-09-21 23:00:00,Changed Mind,2319.7200000000003,5
R008814,O008815,2023-11-15 13:00:00,Defective,3714.66,4
R002305,O002306,2025-04-04 17:00:00,Other,7596.93,2
R011266,O011267,2023-06-25 07:00:00,Size Issue,18114.48,6
R013761,O013762,2023-08-19 02:00:00,Size Issue,13096.170000000002,3
R012549,O012550,2025-05-14 00:00:00,Other,12756.44,2
R018251,O018252,2023-09-26 19:00:00,Other,2756.88,1
R000902,O000903,2025-05-27 05:00:00,Wrong Item,1197.42,5
R016085,O016086,2023-03-02 09:00:00,Defective,12441.54,5
R007132,O007133,2025-02-19 08:00:00,Wrong Item,4183.26,2
R000181,O000182,2024-11-16 07:00:00,Other,10656.36,1
R001063,O001064,2023-10-09 23:00:00,Other,18801.08,1
R007729,O007730,2024-06-09 21:00:00,Defective,8249.6,3
R014474,O014475,2023-11-07 07:00:00,Wrong Item,3238.69,4
R011287,O011288,2023-07-08 07:00:00,Wrong Item,4111.62,3
R004772,O004773,2024-08-04 03:00:00,Wrong Item,4703.6,6
R001853,O001854,2024-08-12 17:00:00,Defective,18194.8,5
R013166,O013167,2025-05-27 13:00:00,Wrong Item,4450.5,3
R009630,O009631,2025-03-03 07:00:00,Changed Mind,1971.48,5
R009687,O009688,2024-04-09 00:00:00,Other,905.39,6
R016659,O016660,2025-07-10 07:00:00,Changed Mind,16922.88,1
R008908,O008909,2024-03-19 06:00:00,Size Issue,5315.9400000000005,6
R005554,O005555,2023-07-05 13:00:00,Other,5643.450000000001,5
R013642,O013643,2025-04-08 22:00:00,Other,5190.42,3
R008287,O008288,2023-02-09 17:00:00,Defective,8155.94,4
R015028,O015029,2025-07-24 05:00:00,Wrong Item,3006.44,4
R017567,O017568,2023-10-15 20:00:00,Other,13023.99,4
R019401,O019402,2025-04-20 00:00:00,Changed Mind,1137.33,3
R018182,O018183,2024-03-17 21:00:00,Wrong Item,19479.76,5
R001926,O001927,2025-05-15 21:00:00,Defective,6300.38,2
R007677,O007678,2023-09-29 07:00:00,Defective,2177.0,6
R016671,O016672,2024-06-20 16:00:00,Wrong Item,8871.75,4
R016582,O016583,2025-03-20 10:00:00,Size Issue,9386.61,4
R011752,O011753,2023-05-28 16:00:00,Changed Mind,7201.650000000001,6
R009185,O009186,2025-07-17 08:00:00,Changed Mind,1764.28,5
R000050,O000051,2025-05-30 04:00:00,Size Issue,14954.82,6
R017127,O017128,2024-03-21 06:00:00,Size Issue,9528.58,4
R014013,O014014,2025-08-18 03:00:00,Other,7082.6,1
R002497,O002498,2023-05-16 16:00:00,Other,3967.19,1
R012404,O012405,2023-01-26 03:00:00,Changed Mind,16123.52,1
R015854,O015855,2025-08-18 06:00:00,Wrong Item,1433.86,2
R009684,O009685,2023-09-17 17:00:00,Changed Mind,448.28,4
R006956,O006957,2023-12-04 14:00:00,Other,14675.189999999999,2
R011930,O011931,2024-02-24 07:00:00,Defective,5064.78,5
R002458,O002459,2025-03-05 07:00:00,Size Issue,1410.04,5
R015755,O015756,2024-08-07 09:00:00,Size Issue,13150.74,4
R019935,O019936,2024-02-02 22:00:00,Changed Mind,6526.11,1
R008442,O008443,2025-09-03 21:00:00,Defective,6946.11,6
R010413,O010414,2023-08-04 04:00:00,Defective,8745.22,4
R005376,O005377,2023-11-05 02:00:00,Defective,18275.84,1
R019695,O019696,2023-11-09 21:00:00,Other,6659.700000000001,4
R006757,O006758,2024-07-21 21:00:00,Changed Mind,6294.34,2
R006215,O006216,2023-10-09 09:00:00,Changed Mind,4905.23,3
R003931,O003932,2025-06-13 03:00:00,Defective,2665.87,3
R013953,O013954,2025-05-24 19:00:00,Other,3171.13,2
R011972,O011973,2025-04-08 16:00:00,Other,8421.08,1
R013112,O013113,2023-01-29 08:00:00,Wrong Item,5149.78,5
R009469,O009470,2024-05-02 08:00:00,Defective,14151.18,3
R007401,O007402,2024-03-28 15:00:00,Defective,7017.3,1
R008317,O008318,2025-03-13 22:00:00,Changed Mind,3463.57,4
R012029,O012030,2024-05-15 13:00:00,Other,1475.24,5
R001097,O001098,2024-02-27 08:00:00,Size Issue,3161.48,5
R008359,O008360,2024-02-05 13:00:00,Changed Mind,1343.96,4
R009696,O009697,2023-03-18 04:00:00,Size Issue,3365.04,6
R011869,O011870,2023-10-08 14:00:00,Wrong Item,2224.84,3
R003934,O003935,2024-07-04 20:00:00,Wrong Item,6514.6,2
R004068,O004069,2025-07-24 09:00:00,Wrong Item,2128.25,1
R011558,O011559,2024-08-09 04:00:00,Changed Mind,5415.15,4
R007275,O007276,2024-05-10 23:00:00,Changed Mind,1749.72,5
R000205,O000206,2023-01-19 16:00:00,Size Issue,2175.2,2
R009625,O009626,2023-10-22 00:00:00,Wrong Item,11212.08,1
R010671,O010672,2025-05-27 07:00:00,Other,9201.94,5
R005446,O005447,2024-03-09 19:00:00,Wrong Item,12350.670000000002,4
R002086,O002087,2025-02-10 07:00:00,Changed Mind,8612.88,6
R003668,O003669,2023-05-06 03:00:00,Size Issue,10898.97,6
R015201,O015202,2023-05-26 12:00:00,Other,7885.5599999999995,3
R011491,O011492,2023-04-03 04:00:00,Wrong Item,8125.28,5
R018247,O018248,2025-03-15 05:00:00,Wrong Item,2953.34,3
R019299,O019300,2023-09-29 19:00:00,Wrong Item,10049.64,5
R006527,O006528,2024-02-18 12:00:00,Wrong Item,7147.4,3
R018734,O018735,2023-03-13 23:00:00,Wrong Item,9147.3,3
R019779,O019780,2023-12-25 06:00:00,Changed Mind,9229.12,3
R016970,O016971,2025-02-09 08:00:00,Wrong Item,11320.24,4
R004918,O004919,2023-06-03 04:00:00,Size Issue,2016.59,4
R008242,O008243,2024-03-25 14:00:00,Changed Mind,13503.12,1
R010614,O010615,2023-02-02 09:00:00,Defective,8610.66,1
R000431,O000432,2023-09-17 05:00:00,Defective,7902.539999999999,5
R002533,O002534,2023-11-10 17:00:00,Wrong Item,6431.3,2
R002202,O002203,2024-11-14 05:00:00,Defective,2365.32,4
R001572,O001573,2023-11-27 00:00:00,Changed Mind,14020.32,6
R008573,O008574,2023-07-04 06:00:00,Changed Mind,2866.59,6
R010423,O010424,2023-05-16 07:00:00,Other,3839.33,2
R016447,O016448,2024-10-18 06:00:00,Size Issue,6654.6,2
R005268,O005269,2024-05-20 07:00:00,Size Issue,7671.39,2
R001277,O001278,2025-06-16 04:00:00,Other,15421.28,5
R006677,O006678,2023-12-23 13:00:00,Other,733.33,5
R016620,O016621,2024-04-05 22:00:00,Defective,3930.21,2
R009526,O009527,2024-07-25 10:00:00,Wrong Item,13130.49,5
R013630,O013631,2024-08-23 18:00:00,Defective,4492.89,4
R018489,O018490,2024-05-19 19:00:00,Defective,17219.56,5
R010430,O010431,2025-06-05 05:00:00,Size Issue,5588.92,6
R018792,O018793,2025-06-24 10:00:00,Other,6967.469999999999,4
R014293,O014294,2023-11-01 04:00:00,Size Issue,9395.73,1
R013316,O013317,2025-07-08 04:00:00,Defective,5910.2,2
R019199,O019200,2025-06-29 16:00:00,Wrong Item,11902.77,4
R018462,O018463,2023-07-25 10:00:00,Changed Mind,9125.08,3
R007638,O007639,2024-12-30 22:00:00,Other,1466.42,4
R004730,O004731,2023-01-28 17:00:00,Changed Mind,9489.51,6
R019650,O019651,2025-04-12 14:00:00,Wrong Item,14636.28,6
R001372,O001373,2023-12-04 10:00:00,Wrong Item,18500.48,4
R000884,O000885,2023-02-24 20:00:00,Changed Mind,1995.1,6
R011150,O011151,2023-02-26 23:00:00,Wrong Item,705.82,5
R001039,O001040,2025-06-03 19:00:00,Defective,10789.8,3
R014271,O014272,2024-01-18 15:00:00,Other,6768.94,2
R001470,O001471,2025-07-23 01:00:00,Changed Mind,3448.7,6
R004504,O004505,2023-07-02 03:00:00,Changed Mind,12029.34,3
R000293,O000294,2023-12-19 03:00:00,Size Issue,2833.28,2
R002445,O002446,2024-11-23 06:00:00,Other,3784.2300000000005,1
R012558,O012559,2025-08-14 04:00:00,Defective,4033.8,5
R012503,O012504,2023-06-20 08:00:00,Wrong Item,3358.58,2
R012522,O012523,2023-11-24 07:00:00,Size Issue,2346.38,5
R010791,O010792,2025-09-11 06:00:00,Changed Mind,2547.38,4
R009740,O009741,2024-03-15 08:00:00,Size Issue,6089.6,1
R016893,O016894,2023-12-19 04:00:00,Changed Mind,10215.93,4
R012198,O012199,2025-06-20 10:00:00,Size Issue,1854.73,3
R016978,O016979,2023-10-27 21:00:00,Wrong Item,5754.299999999999,4
R002095,O002096,2025-08-05 21:00:00,Size Issue,9465.18,6
R018257,O018258,2024-05-27 09:00:00,Wrong Item,9149.25,5
R006143,O006144,2024-06-09 10:00:00,Size Issue,9492.03,5
R007026,O007027,2024-01-15 19:00:00,Defective,2313.45,6
R003477,O003478,2023-08-13 08:00:00,Defective,9468.02,2
R005921,O005922,2024-10-01 03:00:00,Changed Mind,4956.23,4
R001194,O001195,2024-07-12 07:00:00,Other,15968.36,2
R002636,O002637,2025-07-14 04:00:00,Size Issue,17558.44,6
R001010,O001011,2024-09-02 13:00:00,Wrong Item,1300.92,5
R010653,O010654,2023-08-12 16:00:00,Other,781.6,2
R003652,O003653,2023-12-12 16:00:00,Size Issue,2811.4,6
R019970,O019971,2023-06-18 00:00:00,Wrong Item,2335.08,4
R013781,O013782,2023-02-23 04:00:00,Size Issue,12140.94,4
R003433,O003434,2024-08-08 10:00:00,Size Issue,2971.06,5
R006544,O006545,2024-06-09 14:00:00,Defective,1116.9,6
R011311,O011312,2025-04-07 17:00:00,Changed Mind,3603.19,5
R007930,O007931,2025-01-19 05:00:00,Defective,6373.66,2
R008773,O008774,2025-02-11 13:00:00,Changed Mind,5347.44,6
R016811,O016812,2023-05-17 21:00:00,Changed Mind,8105.82,5
R005385,O005386,2024-05-19 15:00:00,Other,1793.13,5
R006712,O006713,2023-09-01 21:00:00,Other,523.76,3
R010926,O010927,2024-05-21 03:00:00,Other,5742.36,4
R000900,O000901,2024-02-25 11:00:00,Changed Mind,9814.02,3
R013413,O013414,2024-07-05 07:00:00,Wrong Item,13847.880000000001,6
R000934,O000935,2023-01-23 18:00:00,Other,11824.349999999999,2
R006366,O006367,2025-04-03 11:00:00,Changed Mind,2061.2,2
R013775,O013776,2023-10-19 10:00:00,Size Issue,6906.56,4
R018580,O018581,2024-02-22 06:00:00,Wrong Item,978.42,4
R011759,O011760,2024-01-27 08:00:00,Defective,19514.08,5
R010373,O010374,2024-12-14 19:00:00,Size Issue,3394.78,6
R005576,O005577,2024-02-16 08:00:00,Changed Mind,1661.3,4
R018336,O018337,2024-07-26 09:00:00,Other,1682.76,2
R003302,O003303,2023-02-11 03:00:00,Wrong Item,9722.74,1
R001343,O001344,2024-06-20 11:00:00,Defective,4512.42,5
R016897,O016898,2023-10-30 23:00:00,Other,3423.84,3
R000359,O000360,2023-12-21 14:00:00,Changed Mind,1546.02,4
R007918,O007919,2024-01-19 11:00:00,Defective,5599.35,5
R010908,O010909,2025-03-12 15:00:00,Defective,14929.04,3
R018394,O018395,2024-10-18 22:00:00,Defective,12893.8,6
R016968,O016969,2024-08-16 11:00:00,Defective,1110.75,4
R000959,O000960,2024-10-15 14:00:00,Size Issue,7695.0,3
R010277,O010278,2023-01-23 13:00:00,Other,9281.16,4
R001148,O001149,2025-04-28 06:00:00,Size Issue,3602.05,6
R002954,O002955,2023-03-10 16:00:00,Wrong Item,6535.530000000001,4
R005186,O005187,2023-06-17 22:00:00,Changed Mind,8468.4,6
R002051,O002052,2023-08-10 04:00:00,Changed Mind,9645.32,3
R019272,O019273,2023-04-09 20:00:00,Wrong Item,4630.98,1
R002054,O002055,2023-07-19 23:00:00,Wrong Item,7066.92,6
R011216,O011217,2024-08-28 01:00:00,Wrong Item,4494.68,5
R002501,O002502,2025-05-21 04:00:00,Wrong Item,13431.449999999999,1
R012457,O012458,2024-03-04 14:00:00,Other,3523.32,2
R009072,O009073,2025-03-27 18:00:00,Other,3700.08,3
R009934,O009935,2024-06-20 19:00:00,Defective,2765.96,6
R013453,O013454,2023-10-24 03:00:00,Other,779.1,3
R010220,O010221,2025-01-05 17:00:00,Defective,2415.34,6
R002323,O002324,2023-04-05 20:00:00,Changed Mind,1583.27,1
R000222,O000223,2025-03-14 13:00:00,Size Issue,603.62,6
R018308,O018309,2024-04-29 00:00:00,Wrong Item,633.93,1
R018194,O018195,2024-06-27 02:00:00,Changed Mind,2966.68,4
R005859,O005860,2024-04-11 12:00:00,Changed Mind,6317.25,1
R004338,O004339,2024-05-19 19:00:00,Defective,11934.06,1
R008489,O008490,2024-10-01 14:00:00,Size Issue,16079.08,4
R003156,O003157,2023-07-08 02:00:00,Defective,1372.76,6
R000668,O000669,2023-07-24 23:00:00,Size Issue,1495.98,3
R015944,O015945,2024-10-20 15:00:00,Defective,3024.88,5
R010644,O010645,2023-04-09 18:00:00,Other,7984.4400000000005,4
R013597,O013598,2023-02-09 22:00:00,Changed Mind,3046.16,1
R010679,O010680,2023-06-12 21:00:00,Defective,13713.48,1
R014931,O014932,2024-12-18 09:00:00,Defective,401.56,6
R019329,O019330,2025-04-27 23:00:00,Defective,8681.039999999999,6
R012066,O012067,2024-02-05 06:00:00,Other,6604.83,4
R019241,O019242,2025-03-07 01:00:00,Size Issue,4783.07,3
R014493,O014494,2024-09-30 06:00:00,Defective,4970.19,4
R003608,O003609,2024-05-07 16:00:00,Other,322.36,2
R019011,O019012,2023-08-01 00:00:00,Defective,12736.68,4
R007811,O007812,2024-01-14 03:00:00,Changed Mind,4361.58,6
R017511,O017512,2023-09-11 23:00:00,Changed Mind,4192.200000000001,2
R012461,O012462,2023-12-12 13:00:00,Defective,4577.08,3
R010201,O010202,2023-10-25 09:00:00,Changed Mind,300.15,1
R003843,O003844,2024-06-18 16:00:00,Changed Mind,6584.700000000001,2
R014647,O014648,2025-02-22 00:00:00,Wrong Item,3353.54,5
R008147,O008148,2023-11-07 15:00:00,Wrong Item,9208.17,5
R004691,O004692,2024-01-29 01:00:00,Defective,4243.6,4
R005297,O005298,2023-12-20 16:00:00,Other,18620.12,6
R017387,O017388,2023-09-09 15:00:00,Other,6746.18,6
R015864,O015865,2025-08-09 05:00:00,Other,12837.68,5
R015749,O015750,2023-09-28 19:00:00,Wrong Item,1435.62,1
R007176,O007177,2025-01-14 12:00:00,Other,5552.9,4
R015043,O015044,2023-11-04 22:00:00,Other,2549.63,1
R005763,O005764,2025-07-08 04:00:00,Defective,6673.8,3
R009144,O009145,2023-05-09 03:00:00,Size Issue,1663.51,5
R013460,O013461,2023-05-14 11:00:00,Wrong Item,12940.86,5
R013747,O013748,2024-01-07 20:00:00,Wrong Item,2383.52,3
R001056,O001057,2024-11-27 13:00:00,Defective,13331.099999999999,5
